,0,1,2,3,4,5,6,7,8,9
84,37i9dQZF1DX1rVvRgjX59F,5xC8uOesnn0udeXAYlAnoY,0.467,0.958,0.0775,0.000479,0.199,0.299,0.701,145.92
85,37i9dQZF1DX1rVvRgjX59F,0rFWuqFgHAfuzE8uSB9TWR,0.262,0.777,0.0632,0.0109,0.113,0.12,0.264,152.5
86,37i9dQZF1DX1rVvRgjX59F,0Dw9z44gXhplDh5HCWZIxP,0.66,0.831,0.0557,0.204,0.0,0.736,0.43,105.32
87,37i9dQZF1DX1rVvRgjX59F,60wTHSJ0PxxwZDiSLiFaQX,0.597,0.892,0.0297,0.0716,0.195,0.0797,0.939,126.066
88,37i9dQZF1DX1rVvRgjX59F,48sJGpBLqQTs0sZ2ImHJof,0.444,0.884,0.119,0.00751,8.94e-05,0.116,0.296,94.82
89,37i9dQZF1DX1rVvRgjX59F,4Uiw0Sl9yskBaC6P4DcdVD,0.206,0.965,0.079,9.91e-06,0.827,0.367,0.168,92.615
90,37i9dQZF1DX1rVvRgjX59F,39tLc4Xp58Lu4KcWHggeE2,0.559,0.725,0.0426,0.000365,0.553,0.112,0.501,90.012
91,37i9dQZF1DX1rVvRgjX59F,3G69vJMWsX6ZohTykad2AU,0.392,0.534,0.0369,0.245,0.00104,0.155,0.325,181.305
92,37i9dQZF1DX1rVvRgjX59F,18ZOH3KKu5Elt5ysocFyX4,0.76,0.702,0.0716,0.0104,0.0,0.38,0.659,92.324
93,37i9dQZF1DX1rVvRgjX59F,5wq8wceQvaFlOZovDtfr0j,0.474,0.905,0.0842,0.122,0.00154,0.166,0.322,93.02
94,37i9dQZF1DX1rVvRgjX59F,6IsnrcSZvmmd5db8QpQb91,0.48,0.793,0.0892,3.6e-05,0.197,0.0732,0.425,96.062
95,37i9dQZF1DX1rVvRgjX59F,59WN2psjkt1tyaxjspN8fp,0.466,0.833,0.304,0.0266,0.0,0.0327,0.661,88.785
96,37i9dQZF1DX1rVvRgjX59F,6L4fEE9awoUnSEy1bmQebb,0.331,0.885,0.0923,0.205,0.0,0.123,0.589,175.293
97,37i9dQZF1DX1rVvRgjX59F,136biHnnfSnXsp9Bi2hZ4f,0.499,0.794,0.0374,0.0359,0.0,0.0794,0.185,80.175
98,37i9dQZF1DX1rVvRgjX59F,368RLF0YBCX8FyB4RGkaVq,0.415,0.966,0.0953,0.000288,0.261,0.344,0.309,95.433
99,37i9dQZF1DX1rVvRgjX59F,2qRZm3cGCUPK40j3g0G5cN,0.563,0.536,0.0286,0.0874,0.000105,0.164,0.312,81.094
0,37i9dQZF1DX6ALfRKlHn1t,6hazTlTm7MKamJWriYDa13,0.625,0.815,0.0442,0.139,0.248,0.109,0.66,150.004
1,37i9dQZF1DX6ALfRKlHn1t,1w91afusaBA7N1Hf6ApAXF,0.803,0.636,0.0464,0.00855,0.000461,0.101,0.767,115.041
2,37i9dQZF1DX6ALfRKlHn1t,40gooTta3y4FgzXaMOGDJL,0.722,0.706,0.0314,0.328,0.0,0.108,0.715,114.983
3,37i9dQZF1DX6ALfRKlHn1t,6CDzDgIUqeDY5g8ujExx2f,0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
4,37i9dQZF1DX6ALfRKlHn1t,2bCFAFxw6uLRu3Mk1jF9E0,0.712,0.74,0.0424,0.00572,0.0,0.0834,0.532,120.065
5,37i9dQZF1DX6ALfRKlHn1t,2ENsMXM68ytMHhRVjltrOj,0.64,0.659,0.0663,0.138,0.0,0.119,0.944,79.982
6,37i9dQZF1DX6ALfRKlHn1t,1x9oZ6w67OMi1z6WoA6K2y,0.647,0.545,0.0305,0.316,0.000398,0.176,0.341,145.035
7,37i9dQZF1DX6ALfRKlHn1t,45FrYVS9BScbfO8lujdsW0,0.637,0.864,0.0468,0.484,0.0,0.222,0.706,99.995
8,37i9dQZF1DX6ALfRKlHn1t,7ygO2E3yfwZVYbzaPdGzed,0.76,0.701,0.042,0.232,0.00295,0.07,0.81,140.023
9,37i9dQZF1DX6ALfRKlHn1t,1sx0XsWUusUoPstbvokZjP,0.731,0.626,0.0805,0.125,0.0,0.183,0.862,82.488
10,37i9dQZF1DX6ALfRKlHn1t,1SVbYemhVlCGnpxUF3gyLH,0.532,0.854,0.0886,0.0419,0.0,0.122,0.533,154.374
11,37i9dQZF1DX6ALfRKlHn1t,5VN19XwyKuWp3lfQFFB4ov,0.662,0.835,0.0294,0.00137,1.09e-06,0.114,0.714,103.996
12,37i9dQZF1DX6ALfRKlHn1t,1wVklb85pKYaoCGx9jybqm,0.485,0.707,0.0765,0.339,0.0,0.16,0.541,79.744
13,37i9dQZF1DX6ALfRKlHn1t,08ag3RWt1LlRWDFU44XSss,0.544,0.81,0.151,0.0663,4.85e-06,0.129,0.601,90.943
14,37i9dQZF1DX6ALfRKlHn1t,2acbW2I3x82OmRfKdV4hZq,0.492,0.7,0.0437,0.413,0.00013,0.0996,0.605,110.741
15,37i9dQZF1DX6ALfRKlHn1t,7aZkSXM4C6XBspwHaLSvaJ,0.83,0.568,0.0558,0.487,0.000121,0.143,0.278,109.985
16,37i9dQZF1DX6ALfRKlHn1t,3jaaCjDmM9wMEr42mMqrPo,0.711,0.689,0.0424,0.122,0.0,0.0754,0.617,90.042
17,37i9dQZF1DX6ALfRKlHn1t,5Cahcx215DE2oK6hemixF4,0.658,0.695,0.219,0.22,0.000369,0.106,0.735,207.887
18,37i9dQZF1DX6ALfRKlHn1t,59HQVKZfaKycUzRTtp1zDO,0.675,0.806,0.21,0.0571,0.0,0.0759,0.559,165.9
19,37i9dQZF1DX6ALfRKlHn1t,55jtGKCCpLEV0zWFf97wVY,0.723,0.801,0.0623,0.369,1.47e-05,0.194,0.738,109.0
20,37i9dQZF1DX6ALfRKlHn1t,3tvgQO3IpSsbBvr5R0gLJj,0.702,0.891,0.0939,0.602,0.0,0.192,0.943,152.046
21,37i9dQZF1DX6ALfRKlHn1t,5Bgcj6beEiO5VYhna8774M,0.509,0.901,0.0606,0.0683,0.000529,0.277,0.746,159.992
22,37i9dQZF1DX6ALfRKlHn1t,21kvruyJddCLQguDk9oklX,0.624,0.718,0.0312,0.0436,0.00311,0.119,0.663,153.915
23,37i9dQZF1DX6ALfRKlHn1t,4BNs4huwF1Vmdin9lEPOOS,0.578,0.856,0.247,0.254,0.0,0.37,0.674,112.076
24,37i9dQZF1DX6ALfRKlHn1t,4BMBpU3AbNPjsHk41S0uSl,0.659,0.641,0.0944,0.44,0.0,0.157,0.728,85.027
25,37i9dQZF1DX6ALfRKlHn1t,120gZpbcyjQZ7KNKJxZXnx,0.585,0.887,0.043,0.00404,0.0,0.323,0.834,124.048
26,37i9dQZF1DX6ALfRKlHn1t,07DWmCB9pgs6Nye0jiQut0,0.636,0.98,0.0476,0.019,2.37e-06,0.0905,0.96,129.996
27,37i9dQZF1DX6ALfRKlHn1t,1gk3FhAV07q9Jg77UxnVjX,0.487,0.369,0.0406,0.736,3.75e-05,0.0925,0.106,183.114
28,37i9dQZF1DX6ALfRKlHn1t,1jyN2jROkI3dR6UbnkDPrp,0.587,0.722,0.0574,0.133,0.00322,0.133,0.294,81.973
29,37i9dQZF1DX6ALfRKlHn1t,2TV9fAIDDJ3dMwJCj1a5pc,0.401,0.723,0.0408,0.00956,4.76e-05,0.0444,0.781,116.023
30,37i9dQZF1DX6ALfRKlHn1t,4BdGO1CaObRD4La9l5Zanz,0.638,0.738,0.0292,0.117,0.000384,0.689,0.657,97.021
31,37i9dQZF1DX6ALfRKlHn1t,5xPcLp3G2eaR2rrKHKsFME,0.658,0.787,0.109,0.0532,0.0221,0.094,0.778,166.937
32,37i9dQZF1DX6ALfRKlHn1t,18uxxfbEuef5zO7KBaKfjV,0.71,0.79,0.0357,0.0031,0.00036,0.141,0.666,147.994
33,37i9dQZF1DX6ALfRKlHn1t,0GO8y8jQk1PkHzS31d699N,0.56,0.936,0.0439,0.00847,0.0,0.161,0.371,112.96
34,37i9dQZF1DX6ALfRKlHn1t,3892iPhCn6bo6T6hr661Eh,0.561,0.805,0.0315,0.00103,4.78e-06,0.488,0.727,90.999
35,37i9dQZF1DX6ALfRKlHn1t,2MLHyLy5z5l5YRp7momlgw,0.654,0.81,0.0288,0.00719,0.00251,0.165,0.661,114.623
36,37i9dQZF1DX6ALfRKlHn1t,6Uaz0UV4y7EPdviYUDWwlu,0.631,0.748,0.0389,0.00332,4.19e-06,0.0386,0.255,118.96
37,37i9dQZF1DX6ALfRKlHn1t,3FtYbEfBqAlGO46NUDQSAt,0.763,0.803,0.0351,0.0709,0.285,0.348,0.561,103.04
38,37i9dQZF1DX6ALfRKlHn1t,1uB095Io7q4aYT2BOhYjWA,0.523,0.522,0.0486,0.517,0.0,0.174,0.21,149.81
39,37i9dQZF1DX6ALfRKlHn1t,2ZocFU8AgL3NYeG8vFMWbm,0.71,0.76,0.0304,0.00555,5.32e-05,0.133,0.33,122.012
40,37i9dQZF1DX6ALfRKlHn1t,7kmSIKAk4VHP4QUjpBPbGg,0.726,0.861,0.0695,0.277,4.12e-06,0.0589,0.711,91.962
41,37i9dQZF1DX6ALfRKlHn1t,5LtrJHnBO57EoVHsLR6xR8,0.813,0.774,0.0341,0.012,4.53e-06,0.0616,0.909,105.997
42,37i9dQZF1DX6ALfRKlHn1t,32JZt8EmiioCGTU6UIXJ4E,0.641,0.776,0.0684,0.0017,0.00021,0.127,0.554,114.679
43,37i9dQZF1DX6ALfRKlHn1t,3CU1EgZ6iZyEioUJd85Rjb,0.594,0.779,0.0288,0.00647,0.536,0.281,0.677,79.998
44,37i9dQZF1DX6ALfRKlHn1t,4ARoMobdw8Pv6idjmbQUjJ,0.621,0.668,0.046,0.0954,0.0,0.114,0.685,163.901
45,37i9dQZF1DX6ALfRKlHn1t,2p4Yx2CRINRoK2rNdIq2RE,0.814,0.713,0.04,0.029,1.16e-06,0.352,0.879,126.003
46,37i9dQZF1DX6ALfRKlHn1t,69mUNSadIZmIlrpAqss2oB,0.687,0.898,0.0464,0.00127,0.000444,0.0743,0.436,100.014
47,37i9dQZF1DX6ALfRKlHn1t,0IV5Hor3LGOLk1OlxxriAO,0.251,0.865,0.0768,0.0137,2.69e-06,0.268,0.398,153.934
48,37i9dQZF1DX6ALfRKlHn1t,3n0y72mRws8IZPQA0QkKEK,0.578,0.769,0.0866,0.000345,0.00373,0.25,0.721,119.859
49,37i9dQZF1DX6ALfRKlHn1t,04WxFTgT3bEvX1WOYzT5Ky,0.608,0.638,0.0561,0.217,0.0,0.324,0.457,87.956
50,37i9dQZF1DX6ALfRKlHn1t,0mBkoM8r7KAQzZij5swTUL,0.87,0.699,0.0459,0.245,6.76e-06,0.0588,0.726,126.967
51,37i9dQZF1DX6ALfRKlHn1t,3uJsg8xIH7OpWHxuJaMLJX,0.648,0.75,0.0335,0.0609,4.41e-06,0.104,0.556,105.03
52,37i9dQZF1DX6ALfRKlHn1t,2JKseDsbR2QFeSqfbRxLGw,0.571,0.717,0.045,0.0256,0.0,0.155,0.292,124.969
53,37i9dQZF1DX6ALfRKlHn1t,0xeW4sis1G7eWOVgSVCnOo,0.496,0.374,0.0559,0.236,0.0,0.624,0.0557,149.817
54,37i9dQZF1DX6ALfRKlHn1t,5NbyidjQ7pvTWdEVOUFcT3,0.709,0.807,0.0365,0.033,0.0958,0.189,0.83,129.947
55,37i9dQZF1DX6ALfRKlHn1t,4OHnqedhcXexo7f2a5RiZY,0.81,0.637,0.0424,0.0166,1.16e-06,0.112,0.622,106.938
56,37i9dQZF1DX6ALfRKlHn1t,51UtgWS4z1eMPuLQOzPtNH,0.659,0.727,0.0455,0.119,0.00427,0.1,0.748,166.163
57,37i9dQZF1DX6ALfRKlHn1t,7Eta7z7ofiykxOyk9HVWij,0.596,0.887,0.0417,0.00199,0.0,0.334,0.623,160.051
58,37i9dQZF1DX6ALfRKlHn1t,4fxtYgcIOqjCq9Ix1pvrzn,0.619,0.622,0.0328,0.00283,0.000133,0.108,0.21,136.978
59,37i9dQZF1DX6ALfRKlHn1t,3Tuz3Ec6n03nPTAa5knMm8,0.606,0.696,0.0613,0.122,0.000188,0.157,0.68,121.347
60,37i9dQZF1DX6ALfRKlHn1t,35iR1qzexmbcUSgA01S4gI,0.79,0.744,0.0294,0.287,0.000934,0.0909,0.798,123.984
61,37i9dQZF1DX6ALfRKlHn1t,384TqRlwlMfeUAODhXfF3O,0.551,0.741,0.029,0.00648,0.00603,0.0707,0.399,79.984
62,37i9dQZF1DX6ALfRKlHn1t,0kr277qNoo4QBUDjzPiSe2,0.589,0.814,0.0446,0.00129,3.09e-06,0.0977,0.874,146.049
63,37i9dQZF1DX6ALfRKlHn1t,7hx6Llz6nbZSMu1Bby1caB,0.487,0.766,0.0377,0.0027,0.0,0.219,0.574,155.081
64,37i9dQZF1DX6ALfRKlHn1t,1bFjZtKMLAd63AILwrGl5l,0.607,0.703,0.129,0.0229,0.0,0.168,0.73,80.026
65,37i9dQZF1DX6ALfRKlHn1t,59rf2EWjIirvHSHml5CfGH,0.609,0.863,0.033,0.059,0.0,0.356,0.963,158.057
66,37i9dQZF1DX6ALfRKlHn1t,6nlA3j4n3KAY8AgEGmos2o,0.606,0.781,0.0703,0.142,0.00803,0.0734,0.632,170.007
67,37i9dQZF1DX6ALfRKlHn1t,7qicHQVoXQAxGfgVCrMhlq,0.659,0.664,0.0287,0.411,0.000265,0.23,0.506,117.995
68,37i9dQZF1DX6ALfRKlHn1t,6Ql7rNuoP90aIdgwQkPYBP,0.728,0.82,0.031,0.00898,0.000216,0.176,0.652,124.001
69,37i9dQZF1DX6ALfRKlHn1t,7hVJdledWUXvvHlw8SzXxM,0.432,0.901,0.0322,0.00311,0.877,0.102,0.636,144.916
70,37i9dQZF1DX6ALfRKlHn1t,1OJg6070T1v5dVZoU8uj0m,0.521,0.872,0.035,0.00337,0.0,0.149,0.759,145.994
71,37i9dQZF1DX6ALfRKlHn1t,0jzlfI8DL7Uph1ojvUTbJp,0.515,0.74,0.045,0.0118,8.99e-05,0.0602,0.522,114.903
72,37i9dQZF1DX6ALfRKlHn1t,1SgUjGzbmmMOsGFTVwQ59L,0.706,0.824,0.0694,0.355,0.000133,0.111,0.86,94.98
73,37i9dQZF1DX6ALfRKlHn1t,2QbFe7fHwvQiKMHXXPer11,0.702,0.784,0.0491,0.000327,0.641,0.0624,0.865,135.988
74,37i9dQZF1DX6ALfRKlHn1t,42UaTVeWaNaME7ttu61ykG,0.63,0.942,0.0485,0.00474,0.000744,0.326,0.543,101.996
75,37i9dQZF1DX6ALfRKlHn1t,12Em8Gzpi3B1n5I8YNLLUD,0.675,0.877,0.0528,0.0887,0.0,0.147,0.74,170.076
76,37i9dQZF1DX6ALfRKlHn1t,5mpLcXEsk3jjzLFGuNKk5I,0.839,0.84,0.0474,0.389,0.0319,0.114,0.904,117.98
77,37i9dQZF1DX6ALfRKlHn1t,2Tv3bPKLESHfl8jgAlY2Pv,0.722,0.796,0.029,0.000926,5.18e-05,0.196,0.933,119.97
78,37i9dQZF1DX6ALfRKlHn1t,6Fn7on22IiSxsCzSps3eQo,0.662,0.56,0.0389,0.0787,0.000144,0.202,0.393,99.09
79,37i9dQZF1DX6ALfRKlHn1t,4jsaqIdJ3P6lJ68jRdDVyZ,0.705,0.612,0.0599,0.0275,0.0,0.0892,0.26,95.021
80,37i9dQZF1DX6ALfRKlHn1t,2HaYSyjZmqhFVviYOakAth,0.454,0.66,0.168,0.0364,0.0,0.181,0.568,184.353
81,37i9dQZF1DX6ALfRKlHn1t,6A0vng1rw4wppz1BZ4cuaQ,0.544,0.843,0.0942,0.126,0.0,0.357,0.796,168.044
82,37i9dQZF1DX6ALfRKlHn1t,6dqLKzSb6PBqMHAs8PhySK,0.636,0.907,0.0379,0.00547,0.000426,0.214,0.813,88.009
83,37i9dQZF1DX6ALfRKlHn1t,3zgzbGes5o5X0ExPhj0zpl,0.589,0.86,0.219,0.00777,0.0,0.18,0.878,159.982
84,37i9dQZF1DX6ALfRKlHn1t,3uPfVXcjnpOjyzI3jb3js4,0.835,0.648,0.0488,0.0202,0.225,0.308,0.674,99.701
85,37i9dQZF1DX6ALfRKlHn1t,3kb72STxc2959ZqsTwu52i,0.634,0.849,0.105,0.0438,0.0,0.363,0.919,156.004
86,37i9dQZF1DX6ALfRKlHn1t,3VXvKTOQoY0kWvpjU67uq2,0.696,0.795,0.0562,0.484,0.00451,0.182,0.658,83.982
87,37i9dQZF1DX6ALfRKlHn1t,6lDEE2dGyBEHNOGFlFgswu,0.644,0.875,0.0491,0.00465,0.0124,0.0772,0.633,124.06
88,37i9dQZF1DX6ALfRKlHn1t,1vBRiaOSTr7IJlAeky4JX3,0.721,0.762,0.0387,0.047,0.0,0.1,0.822,150.02
89,37i9dQZF1DX6ALfRKlHn1t,2QCndYqRherBtKjBpyySC6,0.651,0.568,0.0275,0.282,0.0,0.0862,0.805,93.006
90,37i9dQZF1DX6ALfRKlHn1t,6tNQw4RAj7oYogHXVzKJg8,0.468,0.939,0.112,0.0139,9.25e-05,0.833,0.698,176.075
91,37i9dQZF1DX6ALfRKlHn1t,6cJqlSO19vsfCsH1FeFI35,0.673,0.772,0.0427,0.0223,1.23e-06,0.141,0.585,90.356
92,37i9dQZF1DX6ALfRKlHn1t,4tRE4gy0sj65IBRvMOumfr,0.56,0.941,0.1,0.00202,3.4e-05,0.626,0.541,92.965
93,37i9dQZF1DX6ALfRKlHn1t,3kb38wezoUA8ki5jPYy3t5,0.597,0.786,0.0419,0.00345,0.0,0.0909,0.666,99.888
94,37i9dQZF1DX6ALfRKlHn1t,3wA4ronkc8ZcPXUP0fDgYA,0.883,0.713,0.307,0.0125,0.0,0.45,0.855,89.025
95,37i9dQZF1DX6ALfRKlHn1t,3a94TbZOxhkI9xuNwYL53b,0.417,0.682,0.0295,0.0267,0.000669,0.109,0.351,105.542
96,37i9dQZF1DX6ALfRKlHn1t,6NcHJ23mLQKnVxQcOmT7JW,0.743,0.67,0.0293,0.0108,0.0702,0.22,0.934,110.832
97,37i9dQZF1DX6ALfRKlHn1t,1595LW73XBxkRk2ciQOHfr,0.548,0.816,0.0499,0.0104,0.0543,0.152,0.857,174.993
98,37i9dQZF1DX6ALfRKlHn1t,6Mj7VQqAgDttaxt63bQj4F,0.562,0.832,0.0499,0.000938,2.83e-06,0.063,0.685,104.042
99,37i9dQZF1DX6ALfRKlHn1t,1upVvXlWQUwAPuLN3oh8lk,0.451,0.97,0.0605,0.000372,0.105,0.222,0.532,113.39
0,37i9dQZF1DXa9xHlDa5fc6,5Az8KU81g2aLBbJN67F2CI,0.466,0.763,0.0318,0.000501,0.0,0.0973,0.293,154.914
1,37i9dQZF1DXa9xHlDa5fc6,6bLU8e0LGyztE9iD5DWBQ1,0.549,0.653,0.0503,0.457,0.0,0.0969,0.287,121.348
2,37i9dQZF1DXa9xHlDa5fc6,3pJQY7UuX0DcE8pgLZhCjf,0.585,0.556,0.0274,0.000686,0.000132,0.151,0.414,142.144
3,37i9dQZF1DXa9xHlDa5fc6,5ICD9s4DNvkv7vgDZIc0TZ,0.418,0.57,0.12,0.0144,0.0138,0.14,0.428,120.038
4,37i9dQZF1DXa9xHlDa5fc6,0awZwmlC6pxH65KTZpadmX,0.45,0.794,0.0538,0.388,0.0,0.303,0.362,143.861
5,37i9dQZF1DXa9xHlDa5fc6,0dVVLxuAvUnkwNGgW9aoZs,0.541,0.696,0.0382,0.0257,6.5e-05,0.133,0.354,143.031
6,37i9dQZF1DXa9xHlDa5fc6,0v55XuHDYNj4ELPzpRnNo0,0.468,0.362,0.0262,0.29,0.00529,0.128,0.257,140.031
7,37i9dQZF1DXa9xHlDa5fc6,4AewKenHXKBt643p473xCk,0.542,0.867,0.0813,0.0226,0.00347,0.116,0.326,134.984
8,37i9dQZF1DXa9xHlDa5fc6,3jwirfTEc9KfcfWuuzOBVl,0.75,0.365,0.0372,0.202,0.0082,0.122,0.101,89.981
9,37i9dQZF1DXa9xHlDa5fc6,1upVvXlWQUwAPuLN3oh8lk,0.451,0.97,0.0605,0.000372,0.105,0.222,0.532,113.39
10,37i9dQZF1DXa9xHlDa5fc6,5n3NzdPWuSsRbYEObAdXqr,0.635,0.528,0.0314,0.399,0.28,0.227,0.185,109.992
11,37i9dQZF1DXa9xHlDa5fc6,4ax7gFJPsJlE5RYX8Cg78s,0.254,0.847,0.0727,0.000765,0.127,0.184,0.23,133.975
12,37i9dQZF1DXa9xHlDa5fc6,6ubPFMzlIg73d1jzzWcC8B,0.539,0.788,0.0396,0.0089,0.0,0.29,0.357,159.986
13,37i9dQZF1DXa9xHlDa5fc6,7J4inwHlV4Bf0qhe9xGGpS,0.474,0.538,0.0287,0.00235,0.0132,0.0508,0.0765,125.964
14,37i9dQZF1DXa9xHlDa5fc6,6wxdyMsMqUHOeMffm1Gsch,0.612,0.805,0.0711,7.58e-05,0.000785,0.0837,0.7,160.116
15,37i9dQZF1DXa9xHlDa5fc6,2C93EaiXnfll8oL9TWqQTA,0.375,0.914,0.0589,0.000558,4.55e-05,0.101,0.254,138.934
16,37i9dQZF1DXa9xHlDa5fc6,25AByE7r0IzMqEHqZY1gZ8,0.628,0.377,0.0361,0.877,0.0,0.104,0.497,87.924
17,37i9dQZF1DXa9xHlDa5fc6,1L8epx3bjOlIKncbJZRUcd,0.648,0.733,0.0306,0.108,0.00473,0.113,0.752,96.003
18,37i9dQZF1DXa9xHlDa5fc6,5YOOWsO48mJ1yQEaPrMyAl,0.553,0.806,0.039,0.209,0.0112,0.0942,0.359,106.434
19,37i9dQZF1DXa9xHlDa5fc6,4jYt1pQqg2mIZmY4FWCZEM,0.665,0.684,0.106,0.247,0.0,0.0636,0.927,73.986
20,37i9dQZF1DXa9xHlDa5fc6,5etJs8H5GcjCboXNw6Rrg0,0.77,0.608,0.0347,0.279,5.38e-05,0.138,0.172,118.059
21,37i9dQZF1DXa9xHlDa5fc6,5dIrRgtvRJQlOHvLdAew1p,0.572,0.504,0.0354,0.174,0.00714,0.107,0.187,140.023
22,37i9dQZF1DXa9xHlDa5fc6,6CDzDgIUqeDY5g8ujExx2f,0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
23,37i9dQZF1DXa9xHlDa5fc6,7GXzl1P7qswewR5aKKVFuA,0.562,0.753,0.0559,0.00619,0.00475,0.0665,0.277,161.94
24,37i9dQZF1DXa9xHlDa5fc6,59reiI9iXYA0sI3jGKRGdC,0.533,0.49,0.0278,0.0442,0.0,0.342,0.142,121.944
25,37i9dQZF1DXa9xHlDa5fc6,6wKhcW4mqosfMY8xm6f4uk,0.678,0.253,0.0418,0.814,0.3,0.111,0.658,127.455
26,37i9dQZF1DXa9xHlDa5fc6,5CR0GYilasGkYkXUqCQNEr,0.569,0.381,0.0386,0.732,0.0,0.0995,0.507,150.192
27,37i9dQZF1DXa9xHlDa5fc6,67YPjbcxUypwNOwYBZquq1,0.593,0.697,0.0399,0.00289,0.0257,0.14,0.428,170.0
28,37i9dQZF1DXa9xHlDa5fc6,4tkpi79JqjPCMGmBOtEJI9,0.736,0.454,0.0266,0.0746,0.121,0.339,0.396,113.994
29,37i9dQZF1DXa9xHlDa5fc6,61YcJKRn2y1si5jGc7LUIN,0.518,0.895,0.0459,0.000241,5.28e-05,0.0702,0.278,127.965
30,37i9dQZF1DXa9xHlDa5fc6,1x2nu22qIx060t6sSrfRWE,0.511,0.701,0.0254,0.0492,0.155,0.066,0.894,175.891
31,37i9dQZF1DXa9xHlDa5fc6,547VvUJcGmn26XJwHNueOa,0.51,0.52,0.03,0.0435,6.76e-05,0.0971,0.132,82.99
32,37i9dQZF1DXa9xHlDa5fc6,2HQY0sXTrBJCuxqJxbeMWB,0.372,0.247,0.0336,0.896,0.00162,0.082,0.241,181.763
33,37i9dQZF1DXa9xHlDa5fc6,41yIvlFgvGwxq8qTqAR7eG,0.592,0.416,0.0246,0.882,0.000586,0.112,0.417,96.002
34,37i9dQZF1DXa9xHlDa5fc6,5jsUzqdy1P4da84i5U38oM,0.507,0.861,0.0628,0.00137,1.68e-06,0.122,0.641,124.986
35,37i9dQZF1DXa9xHlDa5fc6,44CtGKrhVKziEMHo8LqUSt,0.494,0.645,0.0334,0.0368,1.23e-06,0.135,0.103,127.923
36,37i9dQZF1DXa9xHlDa5fc6,20OrSCxQNhfAtiWtbLn3hf,0.569,0.464,0.0539,0.379,0.0,0.152,0.321,84.565
37,37i9dQZF1DXa9xHlDa5fc6,5dH4xnErpUOIDrGySWGkfJ,0.255,0.625,0.0323,0.63,0.000211,0.0976,0.191,84.611
38,37i9dQZF1DXa9xHlDa5fc6,1zxXEG06gL5D4AHO2DhLxe,0.616,0.88,0.042,0.0521,0.000717,0.0539,0.751,94.011
39,37i9dQZF1DXa9xHlDa5fc6,74fBwFr3FdloVDSFemyNuD,0.453,0.636,0.0285,0.583,3.28e-05,0.135,0.046,64.065
40,37i9dQZF1DXa9xHlDa5fc6,6eUuwMYJv8p68UGT5u4FZS,0.285,0.417,0.048,0.0283,0.276,0.236,0.153,97.437
41,37i9dQZF1DXa9xHlDa5fc6,26k9Czkjgrk3RDukTNN5BR,0.655,0.577,0.0276,0.711,0.00825,0.13,0.621,137.519
42,37i9dQZF1DXa9xHlDa5fc6,1l24p4pRr1KmoLsI6OUTry,0.371,0.422,0.032,0.13,0.00278,0.114,0.284,116.732
43,37i9dQZF1DXa9xHlDa5fc6,0cqHnXoMyt3ZMCb4IpPy4d,0.538,0.318,0.0313,0.448,0.0,0.285,0.285,145.211
44,37i9dQZF1DXa9xHlDa5fc6,2m1tUYgQnDHGlJjpqGaQw8,0.5,0.654,0.0316,0.0788,0.00238,0.125,0.323,137.005
45,37i9dQZF1DXa9xHlDa5fc6,1sfdLryuujVNx5v3SqDIh8,0.349,0.337,0.0293,0.164,0.000279,0.12,0.0389,80.285
46,37i9dQZF1DXa9xHlDa5fc6,0dN85vbuUdU7Hnu0hLZHsN,0.515,0.662,0.0584,0.0284,0.0,0.192,0.486,117.079
47,37i9dQZF1DXa9xHlDa5fc6,4Me2Cf0Pp3OF518iN201oO,0.455,0.753,0.0439,0.0629,7.01e-06,0.119,0.267,126.286
48,37i9dQZF1DXa9xHlDa5fc6,1gk3FhAV07q9Jg77UxnVjX,0.487,0.369,0.0406,0.736,3.75e-05,0.0925,0.106,183.114
49,37i9dQZF1DXa9xHlDa5fc6,38D7NvjAcztFI1FKetw08V,0.407,0.535,0.0557,0.18,0.0,0.171,0.144,186.25
50,37i9dQZF1DXa9xHlDa5fc6,2skqzsjQiPPICFWM8QDu39,0.434,0.894,0.0309,0.00376,0.868,0.109,0.632,144.939
51,37i9dQZF1DXa9xHlDa5fc6,5TG4PLHEIZPiUlK4osfFcm,0.48,0.568,0.0293,0.0321,0.0,0.105,0.42,130.718
52,37i9dQZF1DXa9xHlDa5fc6,1Cgin6oAvA4hvqmRvnRR1v,0.569,0.913,0.0335,0.000905,0.00945,0.123,0.713,144.017
53,37i9dQZF1DXa9xHlDa5fc6,4kK14radw0XfwxJDPt9tnP,0.726,0.861,0.0695,0.277,4.12e-06,0.0534,0.711,91.966
54,37i9dQZF1DXa9xHlDa5fc6,2TYhLK54JX0wrVlXUdLyuP,0.245,0.64,0.0608,0.131,8.11e-06,0.0766,0.105,135.739
55,37i9dQZF1DXa9xHlDa5fc6,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,0.0533,0.00543,0.00137,0.26,0.518,120.041
56,37i9dQZF1DXa9xHlDa5fc6,3EqHFfCSbX4Z1pX8JQ0c0r,0.461,0.766,0.0566,0.000484,5.68e-05,0.0884,0.399,169.957
57,37i9dQZF1DXa9xHlDa5fc6,0pdKRp2sUthTPe7RLWpPqQ,0.713,0.452,0.0295,0.841,0.0038,0.105,0.235,102.963
